Station_Number,station_id,station_name,latitude,longitude,timestamp,free_bikes,empty_slots,uid,number,slots,bike_uids,fsq_id,distance,location_name,location_address,categorized,closed_bucket
9,37bdf55233e68976b8d6e48b05b4870f,Ormeau Road / Rosetta Roundabout,54.572534,-5.915076,2024-10-19T19:10:00.949907Z,14,3,20756242,3930,16.0,"['83471', '830254', '830171', '830159', '830099', '830069', '830028', '830008', '830007', '830706', '830699', '830661', '830655', '830628']",4c06ca359e1ab7134be25243,407,Errigle Inn,312-320 Ormeau Rd,Restaurant,VeryLikelyOpen
9,37bdf55233e68976b8d6e48b05b4870f,Ormeau Road / Rosetta Roundabout,54.572534,-5.915076,2024-10-19T19:10:00.949907Z,14,3,20756242,3930,16.0,"['83471', '830254', '830171', '830159', '830099', '830069', '830028', '830008', '830007', '830706', '830699', '830661', '830655', '830628']",596657f469e77b6bd606825d,570,AL Gelato,397A Ormeau Rd,Coffee Shop,VeryLikelyOpen
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",5ae825e4ad910e002c72a002,387,Tim Hortons,65 Fountain St,Coffee Shop,VeryLikelyOpen
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",520080a3498eb97026f147b8,674,Established Coffee,54 Hill St,Coffee Shop,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4fc21ef5e4b099ce175faf24,363,Home Restaurant,22 Wellington Pl,Restaurant,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",5a1fedbcbcbf7a12b589f1f9,653,Bunsen,6-8 Hill St,Restaurant,LikelyOpen
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4c4647bd342c1b8d3040b689,576,The Crown Liquor Saloon,46 Great Victoria St,Restaurant,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4c50130638b0be9a515ee3fc,394,Long's,39 Athol St,Restaurant,LikelyOpen
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",50ca5592e4b0cc5bad7c6449,435,The Sunflower,65 Union St,Bar,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4b64a08bf964a52082c32ae3,266,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4c7594d3604a3704191e8349,136,Maddens Bar,74 Berry St,Bar,Unsure
10,38c115f757ddfb8932019674ceaae244,Millfield / Divis Street,54.599697,-5.936308,2024-10-19T19:10:00.949822Z,8,8,20756044,3920,18.0,"['830320', '830266', '830253', '830083', '830074', '830048', '830461', '830626']",4bd352d741b9ef3b0fe3ffe5,502,Whites Tavern,2-4 Winecellar Entry,Restaurant,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4bb897143db7b7135e65219a,606,The Spaniard,3 Skipper St,Bar,LikelyOpen
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",52988e8511d22448bd236206,568,The Dirty Onion,3 Hill St,Bar,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",520080a3498eb97026f147b8,432,Established Coffee,54 Hill St,Coffee Shop,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4b64a08bf964a52082c32ae3,597,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4c6fcdd4d274b60cca8cd70d,682,Bert's Jazz Bar,16 Skipper St,Bar,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4bd352d741b9ef3b0fe3ffe5,615,Whites Tavern,2-4 Winecellar Entry,Restaurant,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4c1669aea5eb76b040ccc4b7,428,The John Hewitt,51 Donegall St,Restaurant,VeryLikelyOpen
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",5a1fedbcbcbf7a12b589f1f9,570,Bunsen,6-8 Hill St,Restaurant,LikelyOpen
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",50ca5592e4b0cc5bad7c6449,216,The Sunflower,65 Union St,Bar,Unsure
11,3d074080544e9de7221eefa71e2a9c19,Carrick Hill / St Patricks Church,54.604986,-5.932853,2024-10-19T19:10:00.949316Z,3,6,20754490,3915,12.0,"['830255', '830149', '830075']",4b071106f964a52093f622e3,714,Muriel's Cafe Bar,12-14 Church Lane,Bar,LikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],4f7d5f61e4b0fcf30bbe659a,535,Royal Victoria Hospital Level 8C,Missing data,Hospital,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],50d5fc41e4b004dcda341f79,251,Chips,69 Ballygomartin Rd,Restaurant,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],89c8d034284249ef4f1fcfec,710,Yetunde's Kitchen,21 Highgate Terrace,Restaurant,LikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],4dd2bac3d4c0febf0feca9cd,618,Woodvale Park,Woodvale Rd,Park,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],d2bbedd98cd6455c7eedd065,690,Crystal Palace,523 Crumlin Rd,Restaurant,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],51f23d77498eb56ecd5f178b,705,Ardoyne Library,446-450 Crumlin Rd,Library,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],4eea631161aff2afcea59655,703,China Nights,3 Ardoyne Rd,Restaurant,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],16c22c0955314779696ab4d2,83,Bodrun Kebab House,68 Ballygomartin Rd,Restaurant,LikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],63344b1960a80a563c2d3284,188,Glencairn Park,Missing data,Park,VeryLikelyOpen
12,3d0848a1bd18d516fb554c2e18cf7da6,Glencairn,54.609674,-5.9727,2024-10-19T19:10:00.951803Z,0,15,378088757,3987,16.0,[''],4f5ba23fe4b085f52d6e56c8,692,The Kitchen bar,Missing data,Bar,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",4f9934d7e4b0a7aa85279144,262,Bayleaf Restaurant Park Centre,Missing data,Coffee Shop,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",f0e4932b20494dcfd7e0d3da,297,Giz a Bite,336 Donegall Rd,Restaurant,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",c4b2a4ad2e104f8b55b0def0,303,Fitzys 24hr Convenience Store,212a Falls Rd,Restaurant,Unsure
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",ed163cb15af74163a9cd24d9,198,T Hamilton,461 Donegall Rd,Monument,Unsure
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",4ba25ff3f964a5209bf237e3,291,KFC,428-444 Donegall Rd,Restaurant,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",4d876a78651041bd3b239b30,673,Subway,121 Falls Rd,Restaurant,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",0a5f123514884a70043c49ad,253,The Bayleaf Restaurant,"Park Centre, Donegall Rd",Restaurant,LikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",4bf1b88b78cec92871bcba86,831,Windsor Park,Donegall Rd,Stadium,VeryLikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",5aec1c10628c83002cdf0150,290,Ruby Murray's cafe,336 Donegall Rd,Coffee Shop,LikelyOpen
13,4674212bef61b983ff79f80f324aec6b,Royal Victoria Hospital,54.589851,-5.958463,2024-10-19T19:10:00.950194Z,12,9,20756409,3936,20.0,"['830384', '830342', '830020', '830002', '830692', '830685', '830682', '830668', '830662', '830581', '830542', '830538']",5d09115b4940bc002c82ca89,212,McDonald's,1-3 Glenmachan St,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],59cf9dc2aa6c9536b0f78460,445,Tribal Burger,86 Botanic Ave,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4b459b93f964a5207d0e26e3,803,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],545b434b498e9a85bdb35967,382,The Woodworkers,20-22 Bradbury Pl,Bar,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4c39a7270a71c9b6e7d642c9,452,Lee Garden,14-18 Botanic Ave,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4b7554a1f964a520ac062ee3,430,Boojum,73 Botanic Ave,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4bf0422df831c92849cd01f2,546,Ulster Museum,Botanic Gardens,Museum,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],51fc0981498e14d7ea479549,472,Maggie Mays,2 Malone Rd,Coffee Shop,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],56f3e2b5498e6346b7f91b31,247,Holohans Pantry,43 University Rd,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4c191a0c4ff90f475e6b0f49,368,Villa Italia,39-41 University St,Restaurant,VeryLikelyOpen
14,4a98fdf8656e54050b5e683400e8e7ec,Belfast City Hospital,54.586848,-5.939333,2024-10-19T19:10:00.951544Z,1,14,26211679,3935,18.0,['830570'],4b7d734ff964a52022bf2fe3,762,Botanic Gardens,College Park,Bar,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",578ba22a498e14e13ba14b1b,623,Titanic Belfast,1 Olympic Way,Museum,LikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",4cb46b5adb32f04d5671dd4d,628,Titanic Belfast,2 Queen's Quay,Museum,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",51653bb6e4b04967c227054a,342,The Pump House Café,Missing data,Coffee Shop,LikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",51320349e4b06242f03795b5,929,Subway,"The Arc, Queens Rd",Restaurant,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",4f6090eee4b07ca95a464133,938,The Dock Cafe,2K Queens Rd,Coffee Shop,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",4c7d13dd9efda143c46c87e2,206,HMS Caroline,"Alexandra Dock, Queens Rd",Museum,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",51ac9aee498e2bc299eb4e36,334,Krem,Queens Island,Coffee Shop,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",504b867fe4b04977de57e845,541,Titanic Slipway,Queens Rd,Monument,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",51a88d59498e93cab076354d,807,SS Nomadic,Queens Rd,Museum,VeryLikelyOpen
15,4b098d3bd92dd05711e2db6268205227,Titanic Walkway,54.611906,-5.902814,2024-10-19T19:10:00.951371Z,19,2,20756646,3917,20.0,"['830443', '830427', '830426', '830370', '830308', '830279', '830256', '830238', '830168', '830065', '830064', '830512', '830508', '830488', '830468', '830697', '830678', '830637', '830615']",4b62ae5df964a520d94e2ae3,315,Titanic's Dock and Pump-House,"Northern Ireland Science Park, Queens Rd",Museum,VeryLikelyOpen
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",54917d6b498e225b49364d84,278,YO! Belfast,1 Victoria Square,Restaurant,VeryLikelyOpen
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",50ca5592e4b0cc5bad7c6449,451,The Sunflower,65 Union St,Bar,Unsure
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",5ae825e4ad910e002c72a002,266,Tim Hortons,65 Fountain St,Coffee Shop,VeryLikelyOpen
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",4bd352d741b9ef3b0fe3ffe5,113,Whites Tavern,2-4 Winecellar Entry,Restaurant,Unsure
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",4b64a08bf964a52082c32ae3,152,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",52988e8511d22448bd236206,340,The Dirty Onion,3 Hill St,Bar,Unsure
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",4bb3c394715eef3b6bce86bb,304,The Garrick Bar,29 Chichester St,Bar,LikelyOpen
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",5a1fedbcbcbf7a12b589f1f9,306,Bunsen,6-8 Hill St,Restaurant,LikelyOpen
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",520080a3498eb97026f147b8,415,Established Coffee,54 Hill St,Coffee Shop,Unsure
16,4f1193645719ac9f73ec068cb9c520ca,Castle Place / Royal avenue,54.599358,-5.929838,2024-10-19T19:10:00.949346Z,2,15,20754573,3912,22.0,"['830606', '830564']",4b071106f964a52093f622e3,287,Muriel's Cafe Bar,12-14 Church Lane,Bar,LikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4d89ef067139b1f72342bfd4,326,W5,2 Queen's Quay,Museum,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",514a517de4b0e876ff898ce4,981,Ox,1 Oxford St,Restaurant,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4b588286f964a5204b5b28e3,378,Odyssey Arena,2 Queens Quay,Stadium,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4f6090eee4b07ca95a464133,60,The Dock Cafe,2K Queens Rd,Coffee Shop,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",578ba22a498e14e13ba14b1b,278,Titanic Belfast,1 Olympic Way,Museum,LikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4be55ba4910020a19dd7d214,916,Custom House Square,Custom House Square,Monument,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",504b867fe4b04977de57e845,373,Titanic Slipway,Queens Rd,Monument,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4cb46b5adb32f04d5671dd4d,276,Titanic Belfast,2 Queen's Quay,Museum,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",4ba161dcf964a52014b237e3,926,McHugh's Bar,29-31 Queen's Square,Restaurant,VeryLikelyOpen
17,514648b87e234d34917abc7b0cb9755b,Titanic Belfast Met,54.605713,-5.911299,2024-10-19T19:10:00.951328Z,9,10,20756620,3932,18.0,"['830444', '830399', '830369', '830344', '830336', '830160', '830110', '830089', '830527']",51a88d59498e93cab076354d,79,SS Nomadic,Queens Rd,Museum,VeryLikelyOpen
18,59a10c87436a4f66ea29cce49c054f1c,Ormeau Road / Somerset Street,54.578142,-5.918787,2024-10-19T19:10:00.951490Z,5,7,20844102,3913,12.0,"['83474', '830276', '830052', '830648', '830604']",4ba0fffbf964a520a98d37e3,884,Hatfield House,130 Ormeau Rd,Bar,VeryLikelyOpen
18,59a10c87436a4f66ea29cce49c054f1c,Ormeau Road / Somerset Street,54.578142,-5.918787,2024-10-19T19:10:00.951490Z,5,7,20844102,3913,12.0,"['83474', '830276', '830052', '830648', '830604']",4c8d13c4ed3ab60cd3496d21,352,Macau,271 Ormeau Rd,Restaurant,VeryLikelyOpen
18,59a10c87436a4f66ea29cce49c054f1c,Ormeau Road / Somerset Street,54.578142,-5.918787,2024-10-19T19:10:00.951490Z,5,7,20844102,3913,12.0,"['83474', '830276', '830052', '830648', '830604']",4bc4abe34cdfc9b6fef69821,955,Kingspan Stadium,85 Ravenhill Park,Stadium,VeryLikelyOpen
18,59a10c87436a4f66ea29cce49c054f1c,Ormeau Road / Somerset Street,54.578142,-5.918787,2024-10-19T19:10:00.951490Z,5,7,20844102,3913,12.0,"['83474', '830276', '830052', '830648', '830604']",56fd1e27498e65b9eabf8efa,58,General Merchants,361 Ormeau Rd,Restaurant,VeryLikelyOpen
18,59a10c87436a4f66ea29cce49c054f1c,Ormeau Road / Somerset Street,54.578142,-5.918787,2024-10-19T19:10:00.951490Z,5,7,20844102,3913,12.0,"['83474', '830276', '830052', '830648', '830604']",4c06ca359e1ab7134be25243,259,Errigle Inn,312-320 Ormeau Rd,Restaurant,VeryLikelyOpen
